station_id,lat,lon
US1TXEP0084,31.7747,-106.3451
US1TXEP0086,31.7866,-106.4941
US1TXEP0087,31.894,-106.0645
US1TXEP0088,31.9989,-106.575
US1TXEP0091,31.7682,-106.3588
US1TXEP0093,31.9109,-106.4001
US1TXEP0098,31.9216,-106.4232
US1TXEP0104,31.9283,-106.6267
US1TXEP0106,31.7706,-106.3341
US1TXEP0108,31.8059,-106.2335
US1TXEP0110,31.8141,-106.5669
US1TXEP0111,31.877,-106.5503
US1TXEP0114,31.7791,-106.3112
US1TXEP0118,31.7936,-106.4566
US1TXEP0123,31.7206,-106.3395
US1TXEP0126,31.6506,-106.3002
US1TXEP0128,31.6097,-106.2875
US1TXEP0130,31.8426,-106.5336
US1TXEP0131,31.7454,-106.3615
US1TXEP0132,31.7951,-106.3205
US1TXEP0134,31.9115,-106.4359
US1TXEP0136,31.8189,-106.5063
US1TXEP0137,31.9233,-106.4348
US1TXEP0143,31.8653,-106.5938
US1TXEP0144,31.8633,-106.5223
US1TXEP0147,31.8116,-106.4496
US1TXEP0152,31.7372,-106.3066
US1TXER0001,32.2308,-98.2311
US1TXER0004,32.2522,-98.2359
US1TXER0005,32.298,-98.0081
US1TXER0007,32.2031,-98.1799
US1TXER0008,32.2277,-98.224
US1TXER0009,32.2125,-98.2248
US1TXER0011,32.2738,-98.1505
US1TXES0001,32.4087,-98.6308
US1TXES0002,32.4438,-98.9866
US1TXES0003,32.0996,-98.9696
US1TXES0004,32.4691,-98.71
US1TXFA0001,31.3063,-96.8784
US1TXFA0004,31.1209,-97.114
US1TXFA0005,31.1577,-96.8565
US1TXFA0006,31.1684,-97.1466
US1TXFA0007,31.0737,-97.0659
US1TXFA0008,31.2926,-97.2184
US1TXFA0009,31.2402,-97.2301
US1TXFA0010,31.1253,-97.0751
US1TXFA0013,31.1235,-97.0971
US1TXFA0015,31.108,-96.8711
US1TXFB0005,29.6143,-95.634
US1TXFB0011,29.5044,-95.5169
US1TXFB0012,29.6166,-95.6332
US1TXFB0017,29.6176,-95.7268
US1TXFB0018,29.612,-95.7318
US1TXFB0022,29.5261,-95.7221
US1TXFB0025,29.6388,-95.6269
US1TXFB0027,29.5828,-95.6294
US1TXFB0028,29.4702,-95.4934
US1TXFB0030,29.7018,-95.8007
US1TXFB0032,29.7074,-95.9397
US1TXFB0040,29.5681,-95.6399
US1TXFB0042,29.557,-95.74
US1TXFB0043,29.4883,-95.5087
US1TXFB0044,29.5571,-95.5227
US1TXFB0051,29.6408,-95.739
US1TXFB0053,29.7087,-95.7576
US1TXFB0054,29.5037,-95.5038
US1TXFB0055,29.559,-95.5794
US1TXFB0063,29.6511,-95.7473
US1TXFB0070,29.5492,-95.5468
US1TXFB0073,29.6475,-95.7577
US1TXFB0077,29.6152,-95.7429
US1TXFB0078,29.5722,-95.7479
US1TXFB0080,29.7198,-95.7436
US1TXFB0081,29.5557,-95.7334
US1TXFB0083,29.5647,-95.725
US1TXFB0087,29.5169,-95.525
US1TXFD0001,33.9848,-99.5408
US1TXFD0002,34.0438,-99.6287
US1TXFL0001,34.1232,-101.4516
US1TXFL0002,34.232,-101.276
US1TXFN0001,33.6709,-96.3333
US1TXFN0002,33.6542,-96.2237
US1TXFN0003,33.6378,-96.1408
US1TXFN0005,33.6142,-96.0978
US1TXFN0007,33.4342,-96.3197
US1TXFN0008,33.6622,-96.1506
US1TXFN0009,33.4287,-96.2506
US1TXFN0011,33.4037,-95.9187
US1TXFR0001,28.97,-99.2326
US1TXFR0002,28.9831,-99.1647
US1TXFR0010,29.05,-99.389
US1TXFR0012,28.6632,-99.1724
US1TXFR0013,28.8855,-99.1155
US1TXFR0015,28.9872,-98.9457
US1TXFS0004,32.7195,-100.2512
US1TXFS0006,32.845,-100.247
US1TXFS0007,32.8494,-100.4643
US1TXFT0001,31.6334,-95.8063
US1TXFT0003,31.9344,-96.1436
US1TXFT0004,31.703,-96.183
US1TXFT0005,31.7653,-96.0733
US1TXFY0001,29.9484,-97.0694
US1TXFY0002,30.0648,-96.6983
US1TXFY0003,30.008,-97.0052
US1TXFY0008,29.8311,-97.1729
US1TXFY0009,29.7217,-97.0686
US1TXFY0030,30.0194,-96.8514
US1TXFY0032,29.6824,-97.1116
US1TXFY0033,29.8965,-96.6866
US1TXFY0035,30.0158,-96.6215
US1TXFY0036,29.8635,-96.9324
US1TXFY0037,29.7731,-97.0165
US1TXFY0038,29.6896,-96.9038
US1TXFY0042,29.9006,-96.8007
US1TXFY0047,29.9533,-97.0277
US1TXFY0050,29.8224,-96.7873
US1TXFY0052,29.9288,-96.8248
US1TXFY0053,29.8787,-96.9248
US1TXFY0054,29.8487,-97.1777
US1TXFY0055,29.9104,-96.8735
US1TXFY0056,29.7815,-96.9615
US1TXFY0059,29.8761,-96.8526
US1TXFY0060,29.7461,-96.8877
US1TXFY0062,29.912,-96.8789
US1TXFY0063,29.9294,-96.8709
US1TXFY0064,29.7849,-97.0381
US1TXFY0065,29.9036,-96.8779
US1TXFY0067,29.928,-97.139
US1TXFY0068,29.7058,-96.8905
US1TXFY0069,30.0226,-96.6534
US1TXFY0070,29.7885,-97.0224
US1TXFY0071,30.1008,-96.7058
US1TXFY0072,29.8895,-97.0326
US1TXFY0073,30.0252,-96.654
US1TXFY0074,29.916,-96.8859
US1TXFY0075,29.7536,-97.0322
US1TXFY0076,29.9505,-97.0298
US1TXGA0005,33.4204,-96.57
US1TXGA0007,33.7608,-96.5514
US1TXGA0008,33.6331,-96.5824
US1TXGA0009,33.8183,-96.7826
US1TXGA0010,33.7293,-96.8505
US1TXGA0011,33.4962,-96.5067
US1TXGA0015,33.8364,-96.8817
US1TXGA0016,33.7803,-96.6817
US1TXGA0017,33.4477,-96.4723
US1TXGA0019,33.6544,-96.6551
US1TXGA0020,33.5894,-96.6911
US1TXGA0023,33.6203,-96.7658
US1TXGA0025,33.7066,-96.6245
US1TXGA0026,33.8459,-96.8304
US1TXGA0027,33.5004,-96.6174
US1TXGA0029,33.5903,-96.5256
US1TXGA0030,33.561,-96.5649
US1TXGA0032,33.4126,-96.5744
US1TXGA0034,33.6114,-96.4289
US1TXGA0035,33.4974,-96.6166
US1TXGA0036,33.4631,-96.9136
US1TXGA0037,33.7083,-96.401
US1TXGA0038,33.6406,-96.6479
US1TXGA0039,33.8014,-96.8694
US1TXGA0040,33.8791,-96.6327
US1TXGA0042,33.6247,-96.639
US1TXGA0043,33.6409,-96.643
US1TXGA0044,33.7088,-96.787
US1TXGA0046,33.4469,-96.47
US1TXGA0047,33.6579,-96.9024
US1TXGA0048,33.6071,-96.4223
US1TXGA0049,33.5425,-96.5885
US1TXGA0051,33.7464,-96.561
US1TXGA0053,33.6318,-96.491
US1TXGA0055,33.6254,-96.6072
US1TXGA0056,33.6572,-96.6457
US1TXGA0057,33.5275,-96.4959
US1TXGA0059,33.7655,-96.5894
US1TXGA0060,33.7362,-96.5306
US1TXGA0061,33.7626,-96.8832
US1TXGD0003,28.6496,-97.3585
US1TXGD0004,28.7424,-97.6155
US1TXGD0006,28.6728,-97.3966
US1TXGD0008,28.7103,-97.4399
US1TXGD0012,28.8349,-97.4077
US1TXGD0015,28.8915,-97.3821
US1TXGD0016,28.5825,-97.7006
US1TXGD0017,28.6677,-97.3918
US1TXGD0019,28.7757,-97.2588
US1TXGD0022,28.7068,-97.1918
US1TXGD0024,28.6138,-97.6647
US1TXGD0025,28.8641,-97.3311
US1TXGD0027,28.7028,-97.4912
US1TXGD0028,28.7644,-97.258
US1TXGD0031,28.7861,-97.4475
US1TXGD0032,28.7377,-97.3427
US1TXGG0002,32.5108,-94.8068
US1TXGG0005,32.5578,-94.7274
US1TXGG0007,32.5199,-94.7465
US1TXGG0008,32.5497,-94.788
US1TXGG0010,32.4599,-94.9264
US1TXGG0014,32.4214,-94.8539
US1TXGG0015,32.5217,-94.7816
US1TXGG0019,32.511,-94.731
US1TXGM0003,30.76,-96.07
US1TXGM0007,30.6348,-96.1423
US1TXGM0008,30.4855,-95.9869
US1TXGM0009,30.2432,-95.948
US1TXGM0011,30.2547,-96.0418
US1TXGM0012,30.4662,-95.9112
US1TXGM0013,30.8374,-95.9795
US1TXGM0014,30.39,-95.9756
US1TXGN0001,32.7165,-102.6647
US1TXGP0002,29.6239,-98.047
US1TXGP0014,29.4062,-98.0116
US1TXGP0016,29.6403,-97.8273
US1TXGP0017,29.5646,-98.0855
US1TXGP0019,29.5548,-98.0592
US1TXGP0022,29.5949,-97.9205
US1TXGP0023,29.5746,-97.9377
US1TXGP0024,29.6148,-98.2442
US1TXGP0025,29.6388,-97.9184
US1TXGP0029,29.5856,-98.2554
US1TXGP0031,29.6717,-98.0987
US1TXGP0033,29.6267,-98.0444
US1TXGP0034,29.5996,-98.0355
US1TXGP0041,29.5835,-98.2698
US1TXGP0042,29.5681,-97.9616
US1TXGP0053,29.6649,-98.1244
US1TXGP0056,29.5119,-97.9378
US1TXGP0057,29.4865,-98.0147
US1TXGP0058,29.6667,-97.8505
US1TXGP0062,29.6716,-98.1154
US1TXGP0063,29.3875,-97.9769
US1TXGP0064,29.6879,-97.9916
US1TXGP0071,29.5952,-98.2793
US1TXGP0072,29.5734,-98.1389
US1TXGP0073,29.6177,-98.2375
US1TXGP0079,29.7939,-97.849
US1TXGP0082,29.66,-98.108
US1TXGP0083,29.5934,-98.0423
US1TXGP0084,29.52,-97.969
US1TXGP0086,29.6073,-97.9472
US1TXGP0087,29.6225,-98.0383
US1TXGP0088,29.7879,-97.9589
US1TXGP0091,29.5788,-98.239
US1TXGP0092,29.5831,-98.1414
US1TXGP0093,29.6766,-98.0325
US1TXGP0097,29.5308,-97.8789
US1TXGP0099,29.5648,-97.9268
US1TXGP0101,29.6293,-98.0834
US1TXGP0103,29.4379,-98.1081
US1TXGP0107,29.4838,-98.0803
US1TXGP0111,29.6189,-98.2472
US1TXGP0114,29.5722,-97.9632
US1TXGP0116,29.5037,-98.1642
US1TXGP0117,29.7778,-97.9414
US1TXGP0118,29.6036,-98.2533
US1TXGP0120,29.5775,-98.2767
US1TXGP0121,29.656,-97.7382
US1TXGP0123,29.5536,-97.9409
US1TXGP0124,29.5566,-98.022
US1TXGP0126,29.6616,-98.1077
US1TXGP0127,29.6913,-97.988
US1TXGP0129,29.5484,-97.8644
US1TXGP0130,29.4916,-97.9813
US1TXGP0134,29.5008,-97.9502
US1TXGP0135,29.5125,-98.0494
US1TXGP0138,29.6562,-98.1245
US1TXGP0139,29.6703,-98.0378
US1TXGP0140,29.6714,-98.0975
US1TXGP0142,29.5358,-98.0212
US1TXGP0143,29.5462,-97.8543
US1TXGP0144,29.585,-98.2607
US1TXGP0145,29.67,-98.0462
US1TXGP0146,29.5804,-98.2848
US1TXGP0147,29.565,-97.821
US1TXGP0148,29.6214,-97.9076
US1TXGP0149,29.405,-98.1057
US1TXGP0153,29.6565,-98.0582
US1TXGP0154,29.5338,-97.996
US1TXGP0155,29.6885,-97.962
US1TXGP0157,29.5536,-98.2519
US1TXGP0158,29.605,-98.2154
US1TXGP0160,29.6815,-98.0769
US1TXGP0161,29.6613,-98.1146
US1TXGP0162,29.6359,-98.0284
US1TXGP0163,29.5515,-97.9396
US1TXGP0166,29.5723,-98.2796
US1TXGP0168,29.7222,-97.9745
US1TXGP0169,29.6277,-97.9596
US1TXGP0173,29.5613,-97.938
US1TXGR0002,33.0499,-101.1629
US1TXGS0003,30.1781,-99.1533
US1TXGS0007,30.2798,-99.2417
US1TXGS0009,30.2925,-98.8551
US1TXGS0012,30.2682,-99.2925
US1TXGS0015,30.2375,-98.6258
US1TXGS0016,30.3389,-99.0807
US1TXGS0017,30.1576,-99.0478
US1TXGS0018,30.2617,-99.0766
US1TXGS0020,30.2963,-99.2993
US1TXGS0022,30.2589,-98.8561
US1TXGS0024,30.4007,-98.7022
US1TXGS0025,30.4103,-98.773
US1TXGS0026,30.3833,-98.7321
US1TXGS0028,30.4105,-98.7712
US1TXGS0031,30.2253,-99.0154
US1TXGS0032,30.4052,-98.7394
US1TXGS0033,30.1567,-98.915
US1TXGS0034,30.2593,-98.8629
US1TXGS0037,30.2657,-98.8777
US1TXGS0038,30.3783,-99.2497
US1TXGS0039,30.3711,-99.2528
US1TXGS0043,30.2831,-98.9491
US1TXGS0045,30.2661,-98.7963
US1TXGS0046,30.2266,-99.0164
US1TXGS0047,30.2902,-98.945
US1TXGS0049,30.3022,-99.0006
US1TXGS0050,30.4445,-99.1301
US1TXGS0051,30.2995,-98.7521
US1TXGS0052,30.3566,-98.9408
US1TXGS0053,30.4392,-98.8158
US1TXGS0055,30.31,-99.2562
US1TXGS0056,30.2229,-99.2976
US1TXGS0058,30.1392,-99.1575
US1TXGS0059,30.2243,-99.1364
US1TXGS0061,30.2799,-98.9033
US1TXGS0065,30.2603,-98.8737
US1TXGS0068,30.3902,-99.1092
US1TXGS0069,30.2646,-99.1656
US1TXGS0070,30.3675,-98.7769
US1TXGS0071,30.1381,-99.1416
US1TXGS0072,30.1617,-99.1418
US1TXGS0074,30.3461,-98.8833
US1TXGS0075,30.3565,-98.9365
US1TXGS0076,30.2554,-98.7492
US1TXGS0077,30.2722,-98.8673
US1TXGS0080,30.2653,-98.8233
US1TXGS0081,30.2618,-98.8939
US1TXGS0083,30.313,-98.7278
US1TXGS0084,30.3151,-98.8493
US1TXGS0087,30.3972,-98.8036
US1TXGS0089,30.3935,-99.025
US1TXGS0092,30.3312,-98.7977
US1TXGS0094,30.4289,-99.1214
US1TXGV0005,29.4867,-95.2072
US1TXGV0006,29.323,-94.9349
US1TXGV0007,29.456,-95.0891
US1TXGV0009,29.4555,-95.0889
US1TXGV0015,29.5057,-95.1242
US1TXGV0016,29.4808,-95.138
US1TXGV0017,29.406,-94.9341
US1TXGV0018,29.2824,-94.805
US1TXGV0021,29.4941,-95.1188
US1TXGV0022,29.511,-95.0898
US1TXGV0023,29.5201,-95.056
US1TXGV0024,29.4944,-95.1036
US1TXGV0025,29.512,-95.0994
US1TXGV0026,29.5139,-95.0919
US1TXGV0027,29.3059,-94.7895
US1TXGV0028,29.5037,-95.1023
US1TXGV0029,29.5303,-95.0236
US1TXGV0033,29.4147,-95.1159
US1TXGV0034,29.5407,-95.0698
US1TXGV0036,29.4053,-94.9092
US1TXGV0037,29.4031,-94.8986
US1TXGV0038,29.5111,-95.0919
US1TXGV0041,29.4498,-95.0927
US1TXGV0043,29.4765,-94.5803
US1TXGV0044,29.5014,-94.9898
US1TXGV0045,29.2726,-94.8448
US1TXGV0046,29.5231,-95.0382
US1TXGV0049,29.334,-94.9399
US1TXGV0050,29.5098,-95.0862
US1TXGV0051,29.3633,-94.9644
US1TXGV0052,29.478,-95.1648
US1TXGV0054,29.3017,-94.7809
US1TXGV0060,29.3716,-95.099
US1TXGV0061,29.2067,-94.9465
US1TXGV0062,29.2767,-94.817
US1TXGV0063,29.5001,-95.1873
US1TXGV0064,29.338,-95.0261
US1TXGV0065,29.2189,-94.9337
US1TXGV0066,29.3457,-95.0926
US1TXGV0068,29.4612,-95.0643
US1TXGV0069,29.4904,-95.1207
US1TXGV0070,29.4052,-94.8944
US1TXGV0071,29.4095,-95.0314
US1TXGV0073,29.3014,-94.7817
US1TXGV0076,29.4648,-95.0415
US1TXGV0081,29.2941,-94.9164
US1TXGV0082,29.4372,-95.1375
US1TXGV0083,29.4669,-94.6037
US1TXGV0084,29.4968,-95.0201
US1TXGV0086,29.5128,-95.2042
US1TXGV0088,29.4489,-95.0693
US1TXGV0090,29.4063,-95.016
US1TXGV0091,29.4822,-95.2106
US1TXGV0092,29.4678,-94.6059
US1TXGV0097,29.4819,-95.0358
US1TXGV0098,29.5155,-95.1995
US1TXGV0101,29.4734,-95.0486
US1TXGV0102,29.5211,-95.0435
US1TXGV0103,29.499,-95.0713
US1TXGV0104,29.4529,-95.0699
US1TXGY0003,35.5924,-100.9603
US1TXGZ0001,29.4559,-97.2198
US1TXGZ0005,29.4718,-97.4948
US1TXGZ0007,29.7178,-97.3414
US1TXGZ0010,29.4461,-97.425
US1TXGZ0016,29.465,-97.7263
US1TXGZ0021,29.5645,-97.4814
US1TXGZ0025,29.5006,-97.4479
US1TXGZ0026,29.5336,-97.2294
US1TXGZ0028,29.3851,-97.4767
US1TXGZ0030,29.719,-97.4086
US1TXGZ0031,29.5732,-97.6491
US1TXGZ0034,29.6011,-97.4815
US1TXGZ0035,29.4867,-97.3477
US1TXHAL001,34.744,-100.5552
US1TXHAL002,34.5036,-100.4313
US1TXHAL004,34.7145,-100.5372
US1TXHCK002,33.4922,-102.1883
US1TXHCK003,33.76,-102.1035
US1TXHCK004,33.743,-102.1194
US1TXHCK006,33.759,-102.093
US1TXHDD002,32.4841,-97.8165
US1TXHDD006,32.389,-97.8146
US1TXHDD007,32.4369,-97.7043
US1TXHDD008,32.4955,-97.7391
US1TXHDD009,32.415,-97.7545
US1TXHDD012,32.4042,-97.7686
US1TXHDD017,32.3537,-97.9573
US1TXHDD018,32.3642,-97.6778
US1TXHDD020,32.4033,-97.748
US1TXHDL005,26.408,-98.4589
US1TXHDL006,26.2086,-98.1084
US1TXHDL009,26.2224,-98.2881
US1TXHDL014,26.2481,-98.4879
US1TXHDL016,26.2483,-98.1828
US1TXHDL018,26.1934,-98.2277
US1TXHDL019,26.1859,-98.3808
US1TXHDL021,26.2431,-98.2161
US1TXHDL032,26.6064,-98.2488
US1TXHDL034,26.2368,-98.2762
US1TXHDL039,26.1895,-98.3754
US1TXHDL040,26.3508,-98.3112
US1TXHDL041,26.3308,-98.171
US1TXHDL046,26.2527,-98.2252
US1TXHDL050,26.2662,-98.2368
US1TXHDL054,26.1258,-97.9384
US1TXHDL056,26.2174,-98.2859
US1TXHDL057,26.2778,-98.2286
US1TXHDL059,26.2124,-98.2985
US1TXHDL060,26.2794,-98.2656
US1TXHDS004,31.0556,-105.0696
US1TXHDS006,31.7809,-105.4716
US1TXHDS007,31.3615,-105.3536
US1TXHDS008,31.7691,-105.6188
US1TXHDS009,31.9231,-105.218
US1TXHDS013,30.9664,-105.2989
US1TXHDS023,31.1838,-105.4921
US1TXHDS024,30.9311,-105.1475
US1TXHDS025,31.3645,-105.9355
US1TXHDS026,30.6972,-105.0606
US1TXHDS028,30.8289,-105.1944
US1TXHDS029,31.0914,-105.1906
US1TXHDS030,31.3173,-104.9703
US1TXHDS032,31.8447,-104.9552
US1TXHDS037,31.2864,-105.0617
US1TXHDS039,31.5065,-105.6186
US1TXHLE009,33.834,-101.8434
US1TXHLE010,33.8758,-101.8617
US1TXHLL001,31.8741,-97.217
US1TXHLL002,32.1198,-97.2769
US1TXHLL004,32.1847,-97.0993
US1TXHLL006,32.0039,-97.0889
US1TXHLL007,31.855,-96.8167
US1TXHML002,31.5189,-98.1342
US1TXHMP001,35.6928,-100.235
US1TXHND002,32.1158,-95.481
US1TXHND003,32.2838,-96.0872
US1TXHND004,32.2794,-96.0474
US1TXHND005,32.0727,-95.9309
US1TXHND008,32.348,-96.1591
US1TXHND012,32.0619,-95.9313
US1TXHND013,32.2292,-95.9923
US1TXHNS004,36.4581,-101.3849
US1TXHNS005,36.1892,-101.1949
US1TXHNT003,33.263,-96.1847
US1TXHNT006,33.303,-95.9732
US1TXHNT007,33.0357,-96.1112
US1TXHNT009,33.0708,-96.0914
US1TXHPK001,33.0553,-95.8116
US1TXHPK004,33.1853,-95.4784
US1TXHPK005,33.1342,-95.5362
US1TXHRD002,34.2967,-99.7442
US1TXHRN001,30.272,-94.2201
US1TXHRN002,30.2179,-94.3287
US1TXHRN005,30.3723,-94.3159
US1TXHRN006,30.357,-94.3161
US1TXHRN007,30.3166,-94.351
US1TXHRN008,30.187,-94.3947
US1TXHRN009,30.4147,-94.1704
US1TXHRN011,30.375,-94.355
US1TXHRR004,29.7129,-95.6688
US1TXHRR015,30.0022,-95.196
US1TXHRR018,29.7276,-95.3846
US1TXHRR020,29.7845,-95.372
US1TXHRR024,29.5743,-95.0633
US1TXHRR027,29.8138,-95.5505
US1TXHRR028,29.5371,-95.1215
US1TXHRR031,29.5453,-95.1821
US1TXHRR032,29.6077,-95.2561
US1TXHRR033,30.0553,-95.1564
US1TXHRR043,30.0803,-95.7178
US1TXHRR044,29.664,-95.0662
US1TXHRR052,29.567,-95.0982
US1TXHRR058,29.8133,-95.5389
US1TXHRR059,30.1512,-95.4667
US1TXHRR074,29.9564,-95.6463
US1TXHRR076,29.6471,-95.1895
US1TXHRR080,30.0943,-95.5458
US1TXHRR081,29.9861,-95.4905
US1TXHRR084,29.6339,-95.1881
US1TXHRR085,29.8066,-95.5607
US1TXHRR086,29.775,-94.9253
US1TXHRR089,29.5289,-95.1852
US1TXHRR093,29.6849,-95.2197
US1TXHRR094,29.6746,-95.2104
US1TXHRR095,29.5993,-95.1161
US1TXHRR102,29.6935,-94.9359
US1TXHRR113,29.728,-95.2165
US1TXHRR114,30.0212,-95.8043
US1TXHRR116,29.8121,-95.8177
US1TXHRR117,30.1135,-95.5748
US1TXHRR118,30.1345,-95.5547
US1TXHRR119,29.718,-95.4369
US1TXHRR120,30.0464,-95.5784
US1TXHRR121,29.5839,-95.1414
US1TXHRR122,29.7054,-95.6652
US1TXHRR124,30.0075,-95.4846
US1TXHRR128,30.1016,-95.5181
US1TXHRR134,29.56,-95.1101
US1TXHRR138,29.9861,-95.4042
US1TXHRR139,29.7851,-95.2015
US1TXHRR147,29.6172,-95.2341
US1TXHRR150,30.0651,-95.1997
US1TXHRR151,29.6935,-95.432
US1TXHRR159,29.9316,-95.5665
US1TXHRR162,29.6954,-95.53
US1TXHRR164,29.9326,-95.6258
US1TXHRR165,29.7858,-95.3735
US1TXHRR166,30.0072,-95.4926
US1TXHRR168,29.5761,-95.214
US1TXHRR170,29.5308,-95.181
US1TXHRR176,29.8054,-95.4529
US1TXHRR187,29.8207,-95.7256
US1TXHRR195,30.0203,-95.1539
US1TXHRR199,30.1343,-95.525
US1TXHRR201,29.7491,-95.3943
US1TXHRR203,29.7946,-95.5261
US1TXHRR204,29.9172,-95.5617
US1TXHRR208,29.7649,-95.7493
US1TXHRR209,29.7973,-95.3741
US1TXHRR211,29.7538,-95.4891
US1TXHRR215,30.0698,-95.114
US1TXHRR217,29.5548,-95.1255
US1TXHRR222,29.766,-95.7086
US1TXHRR223,29.7668,-95.7061
US1TXHRR225,30.0342,-95.6226
US1TXHRR228,29.7948,-95.737
US1TXHRR232,29.7398,-95.3977
US1TXHRR234,29.6703,-94.9945
US1TXHRR236,29.7468,-95.6015
US1TXHRR237,29.5727,-95.1271
US1TXHRR238,29.5865,-95.1379
US1TXHRR243,29.9999,-95.5745
US1TXHRR245,29.5759,-95.1437
US1TXHRR250,29.8823,-95.6868
US1TXHRR251,29.98,-95.6624
US1TXHRR252,29.8022,-95.8358
US1TXHRR253,30.1135,-95.5574
US1TXHRR255,29.5522,-95.0742
US1TXHRR257,29.5398,-95.1685
US1TXHRR258,29.8932,-95.6755
US1TXHRR259,30.04,-95.6562
US1TXHRR269,29.6999,-95.4448
US1TXHRR270,30.1439,-95.3777
US1TXHRR272,29.8002,-95.4445
US1TXHRR273,30.0746,-95.3988
US1TXHRR275,30.0218,-95.5526
US1TXHRR276,29.7564,-95.5151
US1TXHRR278,29.5955,-95.1117
US1TXHRR279,29.8773,-95.7069
US1TXHRR280,29.5861,-95.002
US1TXHRR282,30.0039,-95.6295
US1TXHRR283,29.5466,-95.0927
US1TXHRR286,29.7769,-95.574
US1TXHRR288,29.7944,-95.8178
US1TXHRR289,29.5875,-95.1302
US1TXHRR291,29.939,-95.622
US1TXHRR293,29.7133,-95.4536
US1TXHRR294,29.5746,-95.1366
US1TXHRR297,30.0828,-95.1428
US1TXHRR299,29.5738,-95.2515
US1TXHRR305,29.6099,-95.1128
US1TXHRR306,30.0592,-95.2262
US1TXHRR314,29.76,-95.5442
US1TXHRR315,30.0382,-95.5273
US1TXHRR317,29.8239,-95.4644
US1TXHRR320,29.9804,-95.6397
US1TXHRR321,29.7295,-95.4013
US1TXHRR322,29.6971,-95.5117
US1TXHRR326,30.1577,-95.5529
US1TXHRR327,29.6587,-95.2958
US1TXHRR329,29.8887,-95.7308
US1TXHRS001,32.5792,-94.5516
US1TXHRS002,32.5805,-94.5801
US1TXHRS004,32.4146,-94.0788
US1TXHRS006,32.6571,-94.1642
US1TXHRS012,32.44,-94.2303
US1TXHRS013,32.4473,-94.2897
US1TXHRS014,32.7061,-94.1683
US1TXHRS017,32.5311,-94.2974
US1TXHRS019,32.6605,-94.6525
US1TXHRS023,32.5786,-94.2828
US1TXHRS024,32.5332,-94.3148
US1TXHRT002,35.9419,-102.4277
US1TXHSK001,33.17,-99.7376
US1TXHSK002,32.9729,-99.7472
US1TXHSK003,33.187,-99.8994
US1TXHST003,31.3438,-95.4494
US1TXHST004,31.2209,-95.3206
US1TXHTH007,35.6301,-101.5063
US1TXHTH008,35.6691,-101.3953
US1TXHTH009,35.6407,-101.4757
US1TXHTH012,35.6806,-101.4071
US1TXHWR003,32.2412,-101.4538
US1TXHYS001,29.9632,-97.918
US1TXHYS003,30.0054,-98.029
US1TXHYS004,29.9126,-98.0692
US1TXHYS006,29.8697,-97.9892
US1TXHYS007,30.1974,-98.0165
US1TXHYS009,30.1101,-97.9104
US1TXHYS013,30.11,-98.2488
US1TXHYS014,29.891,-97.967
US1TXHYS016,29.9828,-97.878
US1TXHYS017,30.1666,-98.2263
US1TXHYS018,30.2361,-98.1749
US1TXHYS019,29.9027,-97.9708
US1TXHYS020,30.0103,-98.021
US1TXHYS021,29.8904,-98.0477
US1TXHYS028,30.1368,-97.8682
US1TXHYS030,29.9799,-97.8616
US1TXHYS032,30.0075,-97.8096
US1TXHYS035,30.2256,-98.1063
US1TXHYS039,30.2185,-98.0451
US1TXHYS041,29.9424,-97.9358
US1TXHYS042,29.8688,-97.9783
US1TXHYS049,30.1619,-98.1876
US1TXHYS052,30.2105,-98.1076
US1TXHYS053,30.1306,-98.1064
US1TXHYS054,30.0215,-98.1813
US1TXHYS055,30.0589,-98.0034
US1TXHYS056,30.1633,-98.0403
US1TXHYS057,30.184,-97.9602
US1TXHYS059,30.198,-97.9747
US1TXHYS060,30.0506,-98.0187
US1TXHYS061,29.9015,-98.062
US1TXHYS063,30.2048,-98.1093
US1TXHYS065,29.8464,-98.0287
US1TXHYS066,29.8797,-97.9531
US1TXHYS069,29.898,-97.9588
US1TXHYS074,29.8575,-97.9421
US1TXHYS077,29.9953,-98.0375
US1TXHYS080,30.2088,-98.0849
US1TXHYS081,30.0363,-98.1344
US1TXHYS082,29.9647,-97.8475
US1TXHYS086,29.9712,-97.8493
US1TXHYS087,29.9752,-97.8
US1TXHYS088,30.1765,-98.0268
US1TXHYS090,30.0696,-98.0924
US1TXHYS091,30.0086,-98.1769
US1TXHYS092,30.0181,-97.9026
US1TXHYS093,30.0293,-98.1393
US1TXHYS098,29.895,-97.9529
US1TXHYS100,30.1574,-98.0394
US1TXHYS103,30.2717,-98.0602
US1TXHYS107,30.2006,-97.969
US1TXHYS109,30.09,-98.0449
US1TXHYS113,30.0242,-98.1162
US1TXHYS116,30.0203,-97.8982
US1TXHYS117,30.0248,-97.7451
US1TXHYS118,30.0329,-98.1158
US1TXHYS122,29.9885,-98.2033
US1TXHYS124,29.8888,-97.966
US1TXHYS126,29.8577,-97.9435
US1TXHYS127,30.164,-97.94
US1TXHYS128,29.9599,-97.8954
US1TXHYS130,30.0317,-98.1382
US1TXHYS131,30.0785,-97.8481
US1TXHYS133,30.0175,-98.0485
US1TXHYS135,29.7889,-97.9693
US1TXHYS136,29.9795,-98.0872
US1TXHYS137,30.0906,-97.8692
US1TXHYS138,30.181,-98.0836
US1TXHYS140,30.1895,-98.0674
US1TXHYS141,29.9726,-98.1114
